Order,Technique,TestName,auto_generated_guid,supported_platforms,TimeoutSeconds,InputArgs,AtomicsFolder,enabled,notes
,T1090.001,Connection Proxy for macOS UI,648d68c1-8bcd-4486-9abe-71c6655b6a2c,macos,120,,Public,FALSE,
,T1090.001,portproxy reg key,b8223ea9-4be2-44a6-b50a-9657a3d4e72a,windows,120,,Public,FALSE,
,T1090.003,Psiphon,14d55ca0-920e-4b44-8425-37eedd72b173,windows,120,,Public,FALSE,
,T1090.003,Tor Proxy Usage - Windows,7b9d85e5-c4ce-4434-8060-d3de83595e69,windows,120,,Public,FALSE,
,T1090.003,Tor Proxy Usage - Debian/Ubuntu,5ff9d047-6e9c-4357-b39b-5cf89d9b59c7,linux,120,,Public,FALSE,
,T1090.003,Tor Proxy Usage - MacOS,12631354-fdbc-4164-92be-402527e748da,macos,120,,Public,FALSE,
,T1091,USB Malware Spread Simulation,d44b7297-622c-4be8-ad88-ec40d7563c75,windows,120,,Public,FALSE,
,T1095,ICMP C2,0268e63c-e244-42db-bef7-72a9e59fc1fc,windows,120,,Public,FALSE,
,T1095,Netcat C2,bcf0d1c1-3f6a-4847-b1c9-7ed4ea321f37,windows,120,,Public,FALSE,
,T1095,Powercat C2,3e0e0e7f-6aa2-4a61-b61d-526c2cc9330e,windows,120,,Public,FALSE,
,T1098,Admin Account Manipulate,5598f7cb-cf43-455e-883a-f6008c5d46af,windows,120,,Public,FALSE,
,T1098,Domain Account and Group Manipulate,a55a22e9-a3d3-42ce-bd48-2653adb8f7a9,windows,120,,Public,FALSE,
,T1098,AWS - Create a group and add a user to that group,8822c3b0-d9f9-4daf-a043-49f110a31122,iaas:aws,120,,Public,FALSE,
,T1098,Azure AD - adding user to Azure AD role,0e65ae27-5385-46b4-98ac-607a8ee82261,azure-ad,120,,Public,FALSE,
,T1098,Azure AD - adding service principal to Azure AD role,92c40b3f-c406-4d1f-8d2b-c039bf5009e4,azure-ad,120,,Public,FALSE,
,T1098,Azure - adding user to Azure role in subscription,1a94b3fc-b080-450a-b3d8-6d9b57b472ea,iaas:azure,120,,Public,FALSE,
,T1098,Azure - adding service principal to Azure role in subscription,c8f4bc29-a151-48da-b3be-4680af56f404,iaas:azure,120,,Public,FALSE,
,T1098,Azure AD - adding permission to application,94ea9cc3-81f9-4111-8dde-3fb54f36af4b,azure-ad,120,,Public,FALSE,
,T1098,Password Change on Directory Service Restore Mode (DSRM) Account,d5b886d9-d1c7-4b6e-a7b0-460041bf2823,windows,120,,Public,FALSE,
,T1098.001,Azure AD Application Hijacking - Service Principal,b8e747c3-bdf7-4d71-bce2-f1df2a057406,azure-ad,120,,Public,FALSE,
,T1098.001,Azure AD Application Hijacking - App Registration,a12b5531-acab-4618-a470-0dafb294a87a,azure-ad,120,,Public,FALSE,
,T1098.001,AWS - Create Access Key and Secret Key,8822c3b0-d9f9-4daf-a043-491160a31122,iaas:aws,120,,Public,FALSE,
,T1098.004,Modify SSH Authorized Keys,342cc723-127c-4d3a-8292-9c0c6b4ecadc,macos|linux,120,,Public,FALSE,
,T1105,rsync remote file copy (push),0fc6e977-cb12-44f6-b263-2824ba917409,linux|macos,120,,Public,FALSE,
,T1105,rsync remote file copy (pull),3180f7d5-52c0-4493-9ea0-e3431a84773f,linux|macos,120,,Public,FALSE,
,T1105,scp remote file copy (push),83a49600-222b-4866-80a0-37736ad29344,linux|macos,120,,Public,FALSE,
,T1105,scp remote file copy (pull),b9d22b9a-9778-4426-abf0-568ea64e9c33,linux|macos,120,,Public,FALSE,
,T1105,sftp remote file copy (push),f564c297-7978-4aa9-b37a-d90477feea4e,linux|macos,120,,Public,FALSE,
,T1105,sftp remote file copy (pull),0139dba1-f391-405e-a4f5-f3989f2c88ef,linux|macos,120,,Public,FALSE,
,T1105,certutil download (urlcache),dd3b61dd-7bbc-48cd-ab51-49ad1a776df0,windows,120,,Public,FALSE,
,T1105,certutil download (verifyctl),ffd492e3-0455-4518-9fb1-46527c9f241b,windows,120,,Public,FALSE,
,T1105,Windows - BITSAdmin BITS Download,a1921cd3-9a2d-47d5-a891-f1d0f2a7a31b,windows,120,,Public,FALSE,
,T1105,Windows - PowerShell Download,42dc4460-9aa6-45d3-b1a6-3955d34e1fe8,windows,120,,Public,FALSE,
,T1105,OSTAP Worming Activity,2ca61766-b456-4fcf-a35a-1233685e1cad,windows,120,,Public,FALSE,
,T1105,svchost writing a file to a UNC path,fa5a2759-41d7-4e13-a19c-e8f28a53566f,windows,120,,Public,FALSE,
,T1105,Download a File with Windows Defender MpCmdRun.exe,815bef8b-bf91-4b67-be4c-abe4c2a94ccc,windows,120,,Public,FALSE,
,T1105,whois file download,c99a829f-0bb8-4187-b2c6-d47d1df74cab,linux|macos,120,,Public,FALSE,
,T1105,File Download via PowerShell,54a4daf1-71df-4383-9ba7-f1a295d8b6d2,windows,120,,Public,FALSE,
,T1105,File download with finger.exe on Windows,5f507e45-8411-4f99-84e7-e38530c45d01,windows,120,,Public,FALSE,
,T1105,Download a file with IMEWDBLD.exe,1a02df58-09af-4064-a765-0babe1a0d1e2,windows,120,,Public,FALSE,
,T1105,Curl Download File,2b080b99-0deb-4d51-af0f-833d37c4ca6a,windows,120,,Public,FALSE,
,T1105,Curl Upload File,635c9a38-6cbf-47dc-8615-3810bc1167cf,windows,120,,Public,FALSE,
,T1105,Download a file with Microsoft Connection Manager Auto-Download,d239772b-88e2-4a2e-8473-897503401bcc,windows,120,,Public,FALSE,
,T1105,MAZE Propagation Script,70f4d07c-5c3e-4d53-bb0a-cdf3ada14baf,windows,120,,Public,FALSE,
,T1105,Printer Migration Command-Line Tool UNC share folder into a zip file,49845fc1-7961-4590-a0f0-3dbcf065ae7e,windows,120,,Public,FALSE,
,T1105,Lolbas replace.exe use to copy file,54782d65-12f0-47a5-b4c1-b70ee23de6df,windows,120,,Public,FALSE,
,T1105,Lolbas replace.exe use to copy UNC file,ed0335ac-0354-400c-8148-f6151d20035a,windows,120,,Public,FALSE,
,T1105,certreq download,6fdaae87-c05b-42f8-842e-991a74e8376b,windows,120,,Public,FALSE,
,T1105,Download a file using wscript,97116a3f-efac-4b26-8336-b9cb18c45188,windows,120,,Public,FALSE,
,T1105,Linux Download File and Run,bdc373c5-e9cf-4563-8a7b-a9ba720a90f3,linux,120,,Public,FALSE,
,T1105,Nimgrab - Transfer Files,b1729c57-9384-4d1c-9b99-9b220afb384e,windows,120,,Public,FALSE,
4,T1078.001,Enable Guest account with RDP capability and admin privileges,99747561-ed8d-47f2-9c91-1e5fde1ed6e0,windows,120,"""@{""""guest_user""""=""""AtomicUser"""";""""guest_password""""=""""P@ssw0rd123412"""";""""local_admin_group""""=""""Administrators"""";""""remote_desktop_users_group""""=""""Remote Desktop Users"""";""""remove_rdp_access_during_cleanup""""=""""1"""";}""",Public,TRUE,
,T1106,Execution through API - CreateProcess,99be2089-c52d-4a4a-b5c3-261ee42c8b62,windows,120,,Public,FALSE,
,T1106,WinPwn - Get SYSTEM shell - Pop System Shell using CreateProcess technique,ce4e76e6-de70-4392-9efe-b281fc2b4087,windows,120,,Public,FALSE,
,T1106,WinPwn - Get SYSTEM shell - Bind System Shell using CreateProcess technique,7ec5b74e-8289-4ff2-a162-b6f286a33abd,windows,120,,Public,FALSE,
,T1106,WinPwn - Get SYSTEM shell - Pop System Shell using NamedPipe Impersonation technique,e1f93a06-1649-4f07-89a8-f57279a7d60e,windows,120,,Public,FALSE,
,T1110.001,Brute Force Credentials of single Active Directory domain users via SMB,09480053-2f98-4854-be6e-71ae5f672224,windows,120,,Public,FALSE,
,T1110.001,Brute Force Credentials of single Active Directory domain user via LDAP against domain controller (NTLM or Kerberos),c2969434-672b-4ec8-8df0-bbb91f40e250,windows,120,,Public,FALSE,
,T1110.001,Brute Force Credentials of single Azure AD user,5a51ef57-299e-4d62-8e11-2d440df55e69,azure-ad,120,,Public,FALSE,
,T1110.001,SUDO brute force Debian,464b63e8-bf1f-422e-9e2c-2aa5080b6f9a,linux,120,,Public,FALSE,
,T1110.001,SUDO brute force Redhat,b72958a7-53e3-4809-9ee1-58f6ecd99ade,linux,120,,Public,FALSE,
,T1110.001,Password Brute User using Kerbrute Tool,59dbeb1a-79a7-4c2a-baf4-46d0f4c761c4,windows,120,,Public,FALSE,
,T1110.002,Password Cracking with Hashcat,6d27df5d-69d4-4c91-bc33-5983ffe91692,windows,120,,Public,FALSE,
,T1110.003,Password Spray all Domain Users,90bc2e54-6c84-47a5-9439-0a2a92b4b175,windows,120,,Public,FALSE,
,T1110.003,Password Spray (DomainPasswordSpray),263ae743-515f-4786-ac7d-41ef3a0d4b2b,windows,120,,Public,FALSE,
,T1110.003,Password spray all Active Directory domain users with a single password via LDAP against domain controller (NTLM or Kerberos),f14d956a-5b6e-4a93-847f-0c415142f07d,windows,120,,Public,FALSE,
,T1110.003,Password spray all Azure AD users with a single password,a8aa2d3e-1c52-4016-bc73-0f8854cfa80a,azure-ad,120,,Public,FALSE,
,T1110.003,WinPwn - DomainPasswordSpray Attacks,5ccf4bbd-7bf6-43fc-83ac-d9e38aff1d82,windows,120,,Public,FALSE,
,T1110.003,Password Spray Invoke-DomainPasswordSpray Light,b15bc9a5-a4f3-4879-9304-ea0011ace63a,windows,120,,Public,FALSE,
,T1110.003,Password Spray Microsoft Online Accounts with MSOLSpray (Azure/O365),f3a10056-0160-4785-8744-d9bd7c12dc39,azure-ad,120,,Public,FALSE,
,T1110.003,Password Spray using Kerbrute Tool,c6f25ec3-6475-47a9-b75d-09ac593c5ecb,windows,120,,Public,FALSE,
,T1110.003,AWS - Password Spray an AWS using GoAWSConsoleSpray,9c10d16b-20b1-403a-8e67-50ef7117ed4e,iaas:aws,120,,Public,FALSE,
,T1110.004,SSH Credential Stuffing From Linux,4f08197a-2a8a-472d-9589-cd2895ef22ad,linux,120,,Public,FALSE,
,T1110.004,SSH Credential Stuffing From MacOS,d546a3d9-0be5-40c7-ad82-5a7d79e1b66b,macos,120,,Public,FALSE,
,T1110.004,Brute Force:Credential Stuffing using Kerbrute Tool,4852c630-87a9-409b-bb5e-5dc12c9ebcde,windows,120,,Public,FALSE,
,T1112,Modify Registry of Current User Profile - cmd,1324796b-d0f6-455a-b4ae-21ffee6aa6b9,windows,120,,Public,FALSE,
,T1112,Modify Registry of Local Machine - cmd,282f929a-6bc5-42b8-bd93-960c3ba35afe,windows,120,,Public,FALSE,
,T1112,Modify registry to store logon credentials,c0413fb5-33e2-40b7-9b6f-60b29f4a7a18,windows,120,,Public,FALSE,
,T1112,Add domain to Trusted sites Zone,cf447677-5a4e-4937-a82c-e47d254afd57,windows,120,,Public,FALSE,
,T1112,Javascript in registry,15f44ea9-4571-4837-be9e-802431a7bfae,windows,120,,Public,FALSE,
,T1112,Change Powershell Execution Policy to Bypass,f3a6cceb-06c9-48e5-8df8-8867a6814245,windows,120,,Public,FALSE,
,T1112,BlackByte Ransomware Registry Changes - CMD,4f4e2f9f-6209-4fcf-9b15-3b7455706f5b,windows,120,,Public,FALSE,
,T1112,BlackByte Ransomware Registry Changes - Powershell,0b79c06f-c788-44a2-8630-d69051f1123d,windows,120,,Public,FALSE,
,T1112,Disable Windows Registry Tool,ac34b0f7-0f85-4ac0-b93e-3ced2bc69bb8,windows,120,,Public,FALSE,
,T1112,Disable Windows CMD application,d2561a6d-72bd-408c-b150-13efe1801c2a,windows,120,,Public,FALSE,
,T1112,Disable Windows Task Manager application,af254e70-dd0e-4de6-9afe-a994d9ea8b62,windows,120,,Public,FALSE,
,T1112,Disable Windows Notification Center,c0d6d67f-1f63-42cc-95c0-5fd6b20082ad,windows,120,,Public,FALSE,
,T1112,Disable Windows Shutdown Button,6e0d1131-2d7e-4905-8ca5-d6172f05d03d,windows,120,,Public,FALSE,
,T1112,Disable Windows LogOff Button,e246578a-c24d-46a7-9237-0213ff86fb0c,windows,120,,Public,FALSE,
,T1112,Disable Windows Change Password Feature,d4a6da40-618f-454d-9a9e-26af552aaeb0,windows,120,,Public,FALSE,
,T1112,Disable Windows Lock Workstation Feature,3dacb0d2-46ee-4c27-ac1b-f9886bf91a56,windows,120,,Public,FALSE,
,T1112,Activate Windows NoDesktop Group Policy Feature,93386d41-525c-4a1b-8235-134a628dee17,windows,120,,Public,FALSE,
,T1112,Activate Windows NoRun Group Policy Feature,d49ff3cc-8168-4123-b5b3-f057d9abbd55,windows,120,,Public,FALSE,
,T1112,Activate Windows NoFind Group Policy Feature,ffbb407e-7f1d-4c95-b22e-548169db1fbd,windows,120,,Public,FALSE,
,T1112,Activate Windows NoControlPanel Group Policy Feature,a450e469-ba54-4de1-9deb-9023a6111690,windows,120,,Public,FALSE,
,T1112,Activate Windows NoFileMenu Group Policy Feature,5e27bdb4-7fd9-455d-a2b5-4b4b22c9dea4,windows,120,,Public,FALSE,
,T1112,Activate Windows NoClose Group Policy Feature,12f50e15-dbc6-478b-a801-a746e8ba1723,windows,120,,Public,FALSE,
,T1112,Activate Windows NoSetTaskbar Group Policy Feature,d29b7faf-7355-4036-9ed3-719bd17951ed,windows,120,,Public,FALSE,
,T1112,Activate Windows NoTrayContextMenu Group Policy Feature,4d72d4b1-fa7b-4374-b423-0fe326da49d2,windows,120,,Public,FALSE,
,T1112,Activate Windows NoPropertiesMyDocuments Group Policy Feature,20fc9daa-bd48-4325-9aff-81b967a84b1d,windows,120,,Public,FALSE,
,T1112,Hide Windows Clock Group Policy Feature,8023db1e-ad06-4966-934b-b6a0ae52689e,windows,120,,Public,FALSE,
,T1112,Windows HideSCAHealth Group Policy Feature,a4637291-40b1-4a96-8c82-b28f1d73e54e,windows,120,,Public,FALSE,
,T1112,Windows HideSCANetwork Group Policy Feature,3e757ce7-eca0-411a-9583-1c33b8508d52,windows,120,,Public,FALSE,
,T1112,Windows HideSCAPower Group Policy Feature,8d85a5d8-702f-436f-bc78-fcd9119496fc,windows,120,,Public,FALSE,
,T1112,Windows HideSCAVolume Group Policy Feature,7f037590-b4c6-4f13-b3cc-e424c5ab8ade,windows,120,,Public,FALSE,
,T1112,Windows Modify Show Compress Color And Info Tip Registry,795d3248-0394-4d4d-8e86-4e8df2a2693f,windows,120,,Public,FALSE,
,T1112,Windows Powershell Logging Disabled,95b25212-91a7-42ff-9613-124aca6845a8,windows,120,,Public,FALSE,
,T1112,Windows Add Registry Value to Load Service in Safe Mode without Network,1dd59fb3-1cb3-4828-805d-cf80b4c3bbb5,windows,120,,Public,FALSE,
,T1112,Windows Add Registry Value to Load Service in Safe Mode with Network,c173c948-65e5-499c-afbe-433722ed5bd4,windows,120,,Public,FALSE,
,T1112,Disable Windows Toast Notifications,003f466a-6010-4b15-803a-cbb478a314d7,windows,120,,Public,FALSE,
,T1112,Disable Windows Security Center Notifications,45914594-8df6-4ea9-b3cc-7eb9321a807e,windows,120,,Public,FALSE,
,T1112,Suppress Win Defender Notifications,c30dada3-7777-4590-b970-dc890b8cf113,windows,120,,Public,FALSE,
,T1112,Allow RDP Remote Assistance Feature,86677d0e-0b5e-4a2b-b302-454175f9aa9e,windows,120,,Public,FALSE,
,T1112,NetWire RAT Registry Key Creation,65704cd4-6e36-4b90-b6c1-dc29a82c8e56,windows,120,,Public,FALSE,
,T1112,Ursnif Malware Registry Key Creation,c375558d-7c25-45e9-bd64-7b23a97c1db0,windows,120,,Public,FALSE,
,T1112,Terminal Server Client Connection History Cleared,3448824b-3c35-4a9e-a8f5-f887f68bea21,windows,120,,Public,FALSE,
,T1112,Disable Windows Error Reporting Settings,d2c9e41e-cd86-473d-980d-b6403562e3e1,windows,120,,Public,FALSE,
,T1112,DisallowRun Execution Of Certain Applications,71db768a-5a9c-4047-b5e7-59e01f188e84,windows,120,,Public,FALSE,
,T1112,Enabling Restricted Admin Mode via Command_Prompt,fe7974e5-5813-477b-a7bd-311d4f535e83,windows,120,,Public,FALSE,
,T1112,Mimic Ransomware - Enable Multiple User Sessions,39f1f378-ba8a-42b3-96dc-2a6540cfc1e3,windows,120,,Public,FALSE,
,T1112,Mimic Ransomware - Allow Multiple RDP Sessions per User,35727d9e-7a7f-4d0c-a259-dc3906d6e8b9,windows,120,,Public,FALSE,
,T1112,Event Viewer Registry Modification - Redirection URL,6174be7f-5153-4afd-92c5-e0c3b7cdb5ae,windows,120,,Public,FALSE,
,T1112,Event Viewer Registry Modification - Redirection Program,81483501-b8a5-4225-8b32-52128e2f69db,windows,120,,Public,FALSE,
,T1113,Screencapture,0f47ceb1-720f-4275-96b8-21f0562217ac,macos,120,,Public,FALSE,
,T1113,Screencapture (silent),deb7d358-5fbd-4dc4-aecc-ee0054d2d9a4,macos,120,,Public,FALSE,
,T1113,X Windows Capture,8206dd0c-faf6-4d74-ba13-7fbe13dce6ac,linux,120,,Public,FALSE,
,T1113,Capture Linux Desktop using Import Tool,9cd1cccb-91e4-4550-9139-e20a586fcea1,linux,120,,Public,FALSE,
,T1113,Windows Screencapture,3c898f62-626c-47d5-aad2-6de873d69153,windows,120,,Public,FALSE,
,T1113,Windows Screen Capture (CopyFromScreen),e9313014-985a-48ef-80d9-cde604ffc187,windows,120,,Public,FALSE,
,T1114.001,Email Collection with PowerShell Get-Inbox,3f1b5096-0139-4736-9b78-19bcb02bb1cb,windows,120,,Public,FALSE,
,T1114.003,Office365 - Email Forwarding,3234117e-151d-4254-9150-3d0bac41e38c,office-365,120,,Public,FALSE,
,T1115,Utilize Clipboard to store or execute commands from,0cd14633-58d4-4422-9ede-daa2c9474ae7,windows,120,,Public,FALSE,
,T1115,Execute Commands from Clipboard using PowerShell,d6dc21af-bec9-4152-be86-326b6babd416,windows,120,,Public,FALSE,
,T1115,Execute commands from clipboard,1ac2247f-65f8-4051-b51f-b0ccdfaaa5ff,macos,120,,Public,FALSE,
,T1115,Collect Clipboard Data via VBA,9c8d5a72-9c98-48d3-b9bf-da2cc43bdf52,windows,120,,Public,FALSE,
,T1115,Add or copy content to clipboard with xClip,ee363e53-b083-4230-aff3-f8d955f2d5bb,linux,120,,Public,FALSE,
,T1119,Automated Collection Command Prompt,cb379146-53f1-43e0-b884-7ce2c635ff5b,windows,120,,Public,FALSE,
,T1119,Automated Collection PowerShell,634bd9b9-dc83-4229-b19f-7f83ba9ad313,windows,120,,Public,FALSE,
,T1119,Recon information for export with PowerShell,c3f6d794-50dd-482f-b640-0384fbb7db26,windows,120,,Public,FALSE,
,T1119,Recon information for export with Command Prompt,aa1180e2-f329-4e1e-8625-2472ec0bfaf3,windows,120,,Public,FALSE,
,T1120,Win32_PnPEntity Hardware Inventory,2cb4dbf2-2dca-4597-8678-4d39d207a3a5,windows,120,,Public,FALSE,
,T1120,WinPwn - printercheck,cb6e76ca-861e-4a7f-be08-564caa3e6f75,windows,120,,Public,FALSE,
,T1123,using device audio capture commandlet,9c3ad250-b185-4444-b5a9-d69218a10c95,windows,120,,Public,FALSE,
,T1123,Registry artefact when application use microphone,7a21cce2-6ada-4f7c-afd9-e1e9c481e44a,windows,120,,Public,FALSE,
,T1123,using Quicktime Player,c7a0bb71-70ce-4a53-b115-881f241b795b,macos,120,,Public,FALSE,
,T1124,System Time Discovery,20aba24b-e61f-4b26-b4ce-4784f763ca20,windows,120,,Public,FALSE,
,T1124,System Time Discovery - PowerShell,1d5711d6-655c-4a47-ae9c-6503c74fa877,windows,120,,Public,FALSE,
,T1124,System Time Discovery in macOS,f449c933-0891-407f-821e-7916a21a1a6f,macos,120,,Public,FALSE,
,T1124,System Time Discovery W32tm as a Delay,d5d5a6b0-0f92-42d8-985d-47aafa2dd4db,windows,120,,Public,FALSE,
,T1124,System Time with Windows time Command,53ead5db-7098-4111-bb3f-563be390e72e,windows,120,,Public,FALSE,
,T1125,Registry artefact when application use webcam,6581e4a7-42e3-43c5-a0d2-5a0d62f9702a,windows,120,,Public,FALSE,
,T1127,Lolbin Jsc.exe compile javascript to exe,1ec1c269-d6bd-49e7-b71b-a461f7fa7bc8,windows,120,,Public,FALSE,
,T1127,Lolbin Jsc.exe compile javascript to dll,3fc9fea2-871d-414d-8ef6-02e85e322b80,windows,120,,Public,FALSE,
,T1127.001,MSBuild Bypass Using Inline Tasks (C#),58742c0f-cb01-44cd-a60b-fb26e8871c93,windows,120,,Public,FALSE,
,T1127.001,MSBuild Bypass Using Inline Tasks (VB),ab042179-c0c5-402f-9bc8-42741f5ce359,windows,120,,Public,FALSE,
,T1132.001,Base64 Encoded data.,1164f70f-9a88-4dff-b9ff-dc70e7bf0c25,macos|linux,120,,Public,FALSE,
,T1132.001,XOR Encoded data.,c3ed6d2a-e3ad-400d-ad78-bbfdbfeacc08,windows,120,,Public,FALSE,
,T1133,Running Chrome VPN Extensions via the Registry 2 vpn extension,4c8db261-a58b-42a6-a866-0a294deedde4,windows,120,,Public,FALSE,
,T1134.001,Named pipe client impersonation,90db9e27-8e7c-4c04-b602-a45927884966,windows,120,,Public,FALSE,
,T1134.001,`SeDebugPrivilege` token duplication,34f0a430-9d04-4d98-bcb5-1989f14719f0,windows,120,,Public,FALSE,
,T1134.001,Launch NSudo Executable,7be1bc0f-d8e5-4345-9333-f5f67d742cb9,windows,120,,Public,FALSE,
,T1134.001,Bad Potato,9c6d799b-c111-4749-a42f-ec2f8cb51448,windows,120,,Public,FALSE,
,T1134.002,Access Token Manipulation,dbf4f5a9-b8e0-46a3-9841-9ad71247239e,windows,120,,Public,FALSE,
,T1134.002,WinPwn - Get SYSTEM shell - Pop System Shell using Token Manipulation technique,ccf4ac39-ec93-42be-9035-90e2f26bcd92,windows,120,,Public,FALSE,
,T1134.004,Parent PID Spoofing using PowerShell,069258f4-2162-46e9-9a25-c9c6c56150d2,windows,120,,Public,FALSE,
,T1134.004,Parent PID Spoofing - Spawn from Current Process,14920ebd-1d61-491a-85e0-fe98efe37f25,windows,120,,Public,FALSE,
,T1134.004,Parent PID Spoofing - Spawn from Specified Process,cbbff285-9051-444a-9d17-c07cd2d230eb,windows,120,,Public,FALSE,
,T1134.004,Parent PID Spoofing - Spawn from svchost.exe,e9f2b777-3123-430b-805d-5cedc66ab591,windows,120,,Public,FALSE,
,T1134.004,Parent PID Spoofing - Spawn from New Process,2988133e-561c-4e42-a15f-6281e6a9b2db,windows,120,,Public,FALSE,
,T1134.005,Injection SID-History with mimikatz,6bef32e5-9456-4072-8f14-35566fb85401,windows,120,,Public,FALSE,
,T1135,Network Share Discovery,f94b5ad9-911c-4eff-9718-fd21899db4f7,macos,120,,Public,FALSE,
,T1135,Network Share Discovery - linux,875805bc-9e86-4e87-be86-3a5527315cae,linux,120,,Public,FALSE,
,T1135,Network Share Discovery command prompt,20f1097d-81c1-405c-8380-32174d493bbb,windows,120,,Public,FALSE,
,T1135,Network Share Discovery PowerShell,1b0814d1-bb24-402d-9615-1b20c50733fb,windows,120,,Public,FALSE,
,T1135,View available share drives,ab39a04f-0c93-4540-9ff2-83f862c385ae,windows,120,,Public,FALSE,
,T1135,Share Discovery with PowerView,b1636f0a-ba82-435c-b699-0d78794d8bfd,windows,120,,Public,FALSE,
,T1135,PowerView ShareFinder,d07e4cc1-98ae-447e-9d31-36cb430d28c4,windows,120,,Public,FALSE,
,T1135,WinPwn - shareenumeration,987901d1-5b87-4558-a6d9-cffcabc638b8,windows,120,,Public,FALSE,
,T1136.001,Create a user account on a Linux system,40d8eabd-e394-46f6-8785-b9bfa1d011d2,linux,120,,Public,FALSE,
,T1136.001,Create a user account on a MacOS system,01993ba5-1da3-4e15-a719-b690d4f0f0b2,macos,120,,Public,FALSE,
5,T1562.001,Tamper with Windows Defender ATP PowerShell,6b8df440-51ec-4d53-bf83-899591c9b5d7,windows,120,,Public,TRUE,
,T1136.001,Create a new user in PowerShell,bc8be0ac-475c-4fbf-9b1d-9fffd77afbde,windows,120,,Public,FALSE,
,T1136.001,Create a new user in Linux with `root` UID and GID.,a1040a30-d28b-4eda-bd99-bb2861a4616c,linux,120,,Public,FALSE,
,T1136.001,Create a new Windows admin user,fda74566-a604-4581-a4cc-fbbe21d66559,windows,120,,Public,FALSE,
,T1136.002,Create a new Windows domain admin user,fcec2963-9951-4173-9bfa-98d8b7834e62,windows,120,,Public,FALSE,
,T1136.002,Create a new account similar to ANONYMOUS LOGON,dc7726d2-8ccb-4cc6-af22-0d5afb53a548,windows,120,,Public,FALSE,
,T1136.002,Create a new Domain Account using PowerShell,5a3497a4-1568-4663-b12a-d4a5ed70c7d7,windows,120,,Public,FALSE,
,T1136.003,AWS - Create a new IAM user,8d1c2368-b503-40c9-9057-8e42f21c58ad,iaas:aws,120,,Public,FALSE,
,T1136.003,Azure AD - Create a new user,e62d23ef-3153-4837-8625-fa4a3829134d,azure-ad,120,,Public,FALSE,
,T1136.003,Azure AD - Create a new user via Azure CLI,228c7498-be31-48e9-83b7-9cb906504ec8,azure-ad,120,,Public,FALSE,
,T1137,Office Application Startup - Outlook as a C2,bfe6ac15-c50b-4c4f-a186-0fc6b8ba936c,windows,120,,Public,FALSE,
,T1137.002,Office Application Startup Test Persistence (HKCU),c3e35b58-fe1c-480b-b540-7600fb612563,windows,120,,Public,FALSE,
,T1137.004,Install Outlook Home Page Persistence,7a91ad51-e6d2-4d43-9471-f26362f5738e,windows,120,,Public,FALSE,
,T1137.006,Code Executed Via Excel Add-in File (XLL),441b1a0f-a771-428a-8af0-e99e4698cda3,windows,120,,Public,FALSE,
,T1137.006,Persistent Code Execution Via Excel Add-in File (XLL),9c307886-9fef-41d5-b344-073a0f5b2f5f,windows,120,,Public,FALSE,
,T1137.006,Persistent Code Execution Via Word Add-in File (WLL),95408a99-4fa7-4cd6-a7ef-cb65f86351cf,windows,120,,Public,FALSE,
,T1137.006,Persistent Code Execution Via Excel VBA Add-in File (XLAM),082141ed-b048-4c86-99c7-2b8da5b5bf48,windows,120,,Public,FALSE,
,T1137.006,Persistent Code Execution Via PowerPoint VBA Add-in File (PPAM),f89e58f9-2b49-423b-ac95-1f3e7cfd8277,windows,120,,Public,FALSE,
,T1140,Deobfuscate/Decode Files Or Information,dc6fe391-69e6-4506-bd06-ea5eeb4082f8,windows,120,,Public,FALSE,
,T1140,Certutil Rename and Decode,71abc534-3c05-4d0c-80f7-cbe93cb2aa94,windows,120,,Public,FALSE,
,T1140,Base64 decoding with Python,356dc0e8-684f-4428-bb94-9313998ad608,linux|macos,120,,Public,FALSE,
,T1140,Base64 decoding with Perl,6604d964-b9f6-4d4b-8ce8-499829a14d0a,linux|macos,120,,Public,FALSE,
,T1140,Base64 decoding with shell utilities,b4f6a567-a27a-41e5-b8ef-ac4b4008bb7e,linux|macos,120,,Public,FALSE,
,T1140,Hex decoding with shell utilities,005943f9-8dd5-4349-8b46-0313c0a9f973,linux|macos,120,,Public,FALSE,
,T1140,Linux Base64 Encoded Shebang in CLI,3a15c372-67c1-4430-ac8e-ec06d641ce4d,linux|macos,120,,Public,FALSE,
,T1176,Chrome (Developer Mode),3ecd790d-2617-4abf-9a8c-4e8d47da9ee1,linux|windows|macos,120,,Public,FALSE,
,T1176,Chrome (Chrome Web Store),4c83940d-8ca5-4bb2-8100-f46dc914bc3f,linux|windows|macos,120,,Public,FALSE,
,T1176,Firefox,cb790029-17e6-4c43-b96f-002ce5f10938,linux|windows|macos,120,,Public,FALSE,
,T1176,Edge Chromium Addon - VPN,3d456e2b-a7db-4af8-b5b3-720e7c4d9da5,windows|macos,120,,Public,FALSE,
,T1187,PetitPotam,485ce873-2e65-4706-9c7e-ae3ab9e14213,windows,120,,Public,FALSE,
,T1187,WinPwn - PowerSharpPack - Retrieving NTLM Hashes without Touching LSASS,7f06b25c-799e-40f1-89db-999c9cc84317,windows,120,,Public,FALSE,
,T1195,Octopus Scanner Malware Open Source Supply Chain,82a9f001-94c5-495e-9ed5-f530dbded5e2,windows,120,,Public,FALSE,
